Species,Sample Type,Sample Number,Harvest Type,Subdistrict,Subdistrict Area,Subarea Initials,Gear,Wheel #,Sampler Name,Sample Date,Date Caught,Sample Week,Stat Week,Row,Fish number,# Otoliths Collected,Sex,Length ME-fork,Length ME-A.fin,Whole fish (y/n),Fishery - Fed or State (F/S),AGE,SUBSAMPLED FOR ORIGIN? ,Subsample Row,Subsample Fish #,Origin    (h/w),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO103,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,71,Mikkelsen,6/6/2020,6/6/2020,1,23,C,4,2,M,534,401,Y,S,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO003,Subsistence,Chitina Subdistrict,Below Bridge,BB,DN,,Hansen,6/6/2020,6/6/2020,1,23,C,4,2,F,474,365,N,F,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO102,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,71,Hansen,6/6/2020,6/6/2020,1,23,A,6,2,M,533,400,Y,S,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO102,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,71,Hansen,6/6/2020,6/6/2020,1,23,A,2,2,M,510,396,Y,S,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO103,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,71,Mikkelsen,6/6/2020,6/6/2020,1,23,A,7,2,M,538,395,Y,S,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO003,Subsistence,Chitina Subdistrict,Below Bridge,BB,DN,,Hansen,6/6/2020,6/6/2020,1,23,A,4,2,M,475,360,Y,F,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO103,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,71,Mikkelsen,6/6/2020,6/6/2020,1,23,B,5,1,F,536,392,Y,S,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO103,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,71,Mikkelsen,6/6/2020,6/6/2020,1,23,B,12,2,F,522,391,Y,S,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO103,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,71,Mikkelsen,6/6/2020,6/6/2020,1,23,A,2,2,F,514,388,Y,S,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO003,Subsistence,Chitina Subdistrict,Below Bridge,BB,DN,,Hansen,6/6/2020,6/6/2020,1,23,A,1,2,F,457,358,Y,F,E10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO103,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,71,Mikkelsen,6/6/2020,6/6/2020,1,23,A,10,2,M,508,384,Y,S,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO103,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,71,Mikkelsen,6/6/2020,6/6/2020,1,23,B,2,1,F,506,381,Y,S,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO103,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,71,Mikkelsen,6/6/2020,6/6/2020,1,23,C,3,1,M,512,380,Y,S,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO003,Subsistence,Chitina Subdistrict,Below Bridge,BB,DN,,Hansen,6/6/2020,6/6/2020,1,23,A,2,2,F,563,355,Y,F,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO102,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,71,Hansen,6/6/2020,6/6/2020,1,23,A,4,2,M,487,375,Y,S,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO103,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,71,Mikkelsen,6/6/2020,6/6/2020,1,23,A,11,2,F,494,375,Y,S,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO103,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,71,Mikkelsen,6/6/2020,6/6/2020,1,23,B,8,2,M,493,375,Y,S,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO103,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,71,Mikkelsen,6/6/2020,6/6/2020,1,23,C,7,2,F,488,372,Y,S,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO103,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,71,Mikkelsen,6/6/2020,6/6/2020,1,23,B,3,1,M,470,371,Y,S,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO102,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,71,Hansen,6/6/2020,6/6/2020,1,23,A,7,2,M,486,369,Y,S,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO103,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,71,Mikkelsen,6/6/2020,6/6/2020,1,23,A,12,2,M,495,368,Y,S,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO103,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,71,Mikkelsen,6/6/2020,6/6/2020,1,23,C,9,2,M,484,365,Y,S,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO103,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,71,Mikkelsen,6/6/2020,6/6/2020,1,23,B,10,2,M,491,362,Y,S,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO103,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,71,Mikkelsen,6/6/2020,6/6/2020,1,23,A,6,1,M,488,346,Y,S,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO103,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,71,Mikkelsen,6/6/2020,6/6/2020,1,23,A,9,2,M,463,346,Y,S,E4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO003,Subsistence,Chitina Subdistrict,Below Bridge,BB,DN,,Hansen,6/6/2020,6/6/2020,1,23,B,12,2,F,446,337,N,F,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO003,Subsistence,Chitina Subdistrict,Below Bridge,BB,DN,,Hansen,6/6/2020,6/6/2020,1,23,A,11,2,F,437,330,Y,F,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO103,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,71,Mikkelsen,6/6/2020,6/6/2020,1,23,A,8,2,F,483,345,Y,S,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO103,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,71,Mikkelsen,6/6/2020,6/6/2020,1,23,B,4,1,F,452,345,Y,S,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO103,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,71,Mikkelsen,6/6/2020,6/6/2020,1,23,A,4,2,F,446,330,Y,S,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO003,Subsistence,Chitina Subdistrict,Below Bridge,BB,DN,,Hansen,6/6/2020,6/6/2020,1,23,A,12,2,M,405,313,Y,F,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO102,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,71,Hansen,6/6/2020,6/6/2020,1,23,A,1,2,F,419,329,Y,S,E11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO008,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Mikkelsen,6/12/2020,6/12/2020,2,24,E,8,2,F,578,505,Y,S,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO008,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Mikkelsen,6/12/2020,6/12/2020,2,24,C,5,2,F,582,494,Y,S,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO009,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Mikkelsen,6/13/2020,6/13/2020,2,24,B,7,1,F,577,486,Y,S,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO005,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/12/2020,6/12/2020,2,24,A,2,2,M,583,485,Y,S,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO008,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Mikkelsen,6/12/2020,6/12/2020,2,24,B,5,1,M,582,460,Y,S,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO107,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,16,Martin,6/10/2020,6/10/2020,2,24,A,3,2,M,547,411,Y,F ,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO009,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Mikkelsen,6/13/2020,6/13/2020,2,24,A,12,2,M,567,454,Y,S,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO004,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/11/2020,6/11/2020,2,24,A,2,2,M,575,452,Y,S,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO107,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,16,Martin,6/10/2020,6/10/2020,2,24,A,9,2,F,538,411,Y,F ,E10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO107,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,16,Martin,6/10/2020,6/10/2020,2,24,A,1,2,M,544,409,Y,F ,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO009,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Mikkelsen,6/13/2020,6/13/2020,2,24,A,9,2,M,580,447,Y,S,E5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO001,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Mikkelsen,6/7/2020,6/7/2020,2,24,D,4,2,M,587,442,Y,S,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO005,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/12/2020,6/12/2020,2,24,B,6,2,M,577,442,Y,S,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO107,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,16,Martin,6/10/2020,6/10/2020,2,24,A,5,2,M,547,409,Y,F ,E11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO107,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,16,Martin,6/10/2020,6/10/2020,2,24,A,8,2,M,521,403,Y,F ,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO002,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/7/2020,6/7/2020,2,24,B,6,1,M,580,440,Y,S,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO005,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/12/2020,6/12/2020,2,24,B,5,2,M,588,440,Y,S,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO007,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Mikkelsen,6/11/2020,6/11/2020,2,24,A,10,2,M,595,440,N,S,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO008,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Mikkelsen,6/12/2020,6/12/2020,2,24,B,3,1,M,568,440,Y,S,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO107,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,16,Martin,6/10/2020,6/10/2020,2,24,A,12,2,M,524,402,Y,F ,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO008,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Mikkelsen,6/12/2020,6/12/2020,2,24,E,5,1,M,560,438,Y,S,E4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO001,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Mikkelsen,6/7/2020,6/7/2020,2,24,A,2,2,M,573,437,Y,S,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO002,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/7/2020,6/7/2020,2,24,A,2,2,M,572,435,Y,S,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO005,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/12/2020,6/12/2020,2,24,B,7,2,M,604,435,Y,S,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO005,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/12/2020,6/12/2020,2,24,B,8,2,F,565,434,Y,S,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO008,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Mikkelsen,6/12/2020,6/12/2020,2,24,D,8,2,M,584,434,Y,S,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO107,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,16,Martin,6/10/2020,6/10/2020,2,24,A,10,2,F,510,392,Y,F ,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO009,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Mikkelsen,6/13/2020,6/13/2020,2,24,A,3,1,M,568,433,Y,S,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO007,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Mikkelsen,6/11/2020,6/11/2020,2,24,A,1,2,M,565,432,N,S,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO007,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Mikkelsen,6/11/2020,6/11/2020,2,24,C,8,2,M,554,432,Y,S,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO009,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Mikkelsen,6/13/2020,6/13/2020,2,24,B,1,2,M,567,432,Y,S,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO107,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,16,Martin,6/10/2020,6/10/2020,2,24,A,7,2,F,510,389,Y,F ,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO107,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,16,Martin,6/10/2020,6/10/2020,2,24,A,4,2,F,503,386,Y,F ,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO004,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/11/2020,6/11/2020,2,24,A,7,2,M,567,431,Y,S,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO005,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/12/2020,6/12/2020,2,24,C,3,2,M,535,430,Y,S,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO007,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Mikkelsen,6/11/2020,6/11/2020,2,24,C,12,2,M,564,430,Y,S,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO107,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,16,Martin,6/10/2020,6/10/2020,2,24,B,3,2,M,580,383,Y,F ,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO107,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,16,Martin,6/10/2020,6/10/2020,2,24,B,5,2,M,552,364,Y,F ,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO006,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/13/2020,6/13/2020,2,24,A,3,2,M,553,428,Y,S,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO006,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/13/2020,6/13/2020,2,24,A,11,2,F,554,428,Y,S,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO107,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,16,Martin,6/10/2020,6/10/2020,2,24,B,1,2,M,543,358,Y,F ,E10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO005,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/12/2020,6/12/2020,2,24,B,11,2,F,545,426,Y,S,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO008,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Mikkelsen,6/12/2020,6/12/2020,2,24,A,9,2,F,554,426,Y,S,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO107,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,16,Martin,6/10/2020,6/10/2020,2,24,B,4,2,M,537,358,Y,F ,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO001,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Mikkelsen,6/7/2020,6/7/2020,2,24,A,5,2,M,563,425,Y,S,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO002,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/7/2020,6/7/2020,2,24,B,8,1,M,560,425,Y,S,E.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO007,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Mikkelsen,6/11/2020,6/11/2020,2,24,C,4,2,F,543,425,N,S,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO008,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Mikkelsen,6/12/2020,6/12/2020,2,24,A,2,2,M,574,425,Y,S,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO008,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Mikkelsen,6/12/2020,6/12/2020,2,24,A,8,1,M,534,425,Y,S,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO008,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Mikkelsen,6/12/2020,6/12/2020,2,24,A,5,1,M,565,423,Y,S,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO008,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Mikkelsen,6/12/2020,6/12/2020,2,24,C,7,2,M,556,423,Y,S,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO005,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/12/2020,6/12/2020,2,24,A,11,2,M,539,422,Y,S,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO008,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Mikkelsen,6/12/2020,6/12/2020,2,24,B,6,1,M,550,422,Y,S,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO009,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Mikkelsen,6/13/2020,6/13/2020,2,24,B,2,1,M,556,421,Y,S,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO001,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Mikkelsen,6/7/2020,6/7/2020,2,24,C,2,0,M,566,420,Y,S,E5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO005,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/12/2020,6/12/2020,2,24,B,3,2,M,549,420,Y,S,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO005,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/12/2020,6/12/2020,2,24,C,9,1,F,534,420,Y,S,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO007,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Mikkelsen,6/11/2020,6/11/2020,2,24,C,11,1,M,534,420,Y,S,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO107,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,16,Martin,6/10/2020,6/10/2020,2,24,B,6,2,M,556,355,Y,F ,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO107,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,16,Martin,6/10/2020,6/10/2020,2,24,A,11,2,M,452,340,Y,F ,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO002,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/7/2020,6/7/2020,2,24,A,7,2,F,549,419,Y,S,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO002,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,DeLaune,6/7/2020,6/7/2020,2,24,B,4,2,M,555,419,Y,S,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO107,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,16,Martin,6/10/2020,6/10/2020,2,24,B,7,2,F,520,334,Y,F ,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO107,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,16,Martin,6/10/2020,6/10/2020,2,24,B,2,2,F,509,326,Y,F ,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO001,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Mikkelsen,6/7/2020,6/7/2020,2,24,B,6,2,M,554,416,Y,S,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO001,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Mikkelsen,6/7/2020,6/7/2020,2,24,B,9,1,M,548,415,Y,S,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO007,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Mikkelsen,6/11/2020,6/11/2020,2,24,A,9,0,M,565,415,N,S,E5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO107,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,16,Martin,6/10/2020,6/10/2020,2,24,A,6,2,M,422,321,Y,F ,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO107,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,16,Martin,6/10/2020,6/10/2020,2,24,A,2,2,F,413,318,Y,F ,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO107,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,16,Martin,6/10/2020,6/10/2020,2,24,B,8,1,M,429,275,Y,F ,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO008,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Mikkelsen,6/12/2020,6/12/2020,2,24,D,3,2,M,534,414,Y,S,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO009,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Mikkelsen,6/13/2020,6/13/2020,2,24,A,2,2,M,556,414,Y,S,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO009,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Mikkelsen,6/13/2020,6/13/2020,2,24,B,3,0,M,547,414,Y,S,E5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,20DO104,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,75,Martin,6/11/2020,6/11/2020,2,24,A,7,2,M,580,455,Y,S,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
