Species,Sample Type,Sample Number,Harvest Type,Subdistrict,Subdistrict Area,Subarea Initials,Gear,Wheel #,Sampler Name,Sample Date,Date Caught,Sample Week,Stat Week,Row,Fish number,# Otoliths collected,Sex,Length ME-fork,Length ME-A.fin,Whole fish (y/n),Fishery - Fed or State (F/S),AGE,SUBSAMPLED FOR ORIGIN? ,Subsample Row,Subsample Fish #,Origin    (h/w),,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO107,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,75,Smelcer,6/28/2021,6/28/2021,5,27,B,4,2,F,496,392,Y,S,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO107,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,75,Smelcer,6/28/2021,6/28/2021,5,27,B,5,1,M,495,388,Y,S,2.3,21SS101,A,9,W,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO107,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,75,Smelcer,6/28/2021,6/28/2021,5,27,A,9,1,F,459,378,Y,S,1.3,21SS101,A,6,W,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO107,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,75,Smelcer,6/28/2021,6/28/2021,5,27,B,9,1,F,459,358,Y,S,2.3,21SS101,A,10,W,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO107,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,75,Smelcer,6/28/2021,6/28/2021,5,27,A,2,1,F,457,358,Y,S,2.3,21SS101,A,2,W,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO107,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,75,Smelcer,6/28/2021,6/28/2021,5,27,A,5,1,F,457,358,Y,S,1.2,21SS101,A,3,W,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO107,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,75,Smelcer,6/28/2021,6/28/2021,5,27,B,1,1,M,455,348,Y,S,2.3,21SS101,A,8,W,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO107,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,75,Smelcer,6/28/2021,6/28/2021,5,27,A,3,2,M,453,349,Y,S,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO107,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,75,Smelcer,6/28/2021,6/28/2021,5,27,A,12,1,F,449,355,Y,S,2.2,21SS101,A,7,W,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO107,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,75,Smelcer,6/28/2021,6/28/2021,5,27,A,4,2,F,448,360,Y,S,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO107,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,75,Smelcer,6/28/2021,6/28/2021,5,27,B,6,2,M,445,342,Y,S,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO107,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,75,Smelcer,6/28/2021,6/28/2021,5,27,A,7,1,M,422,325,Y,S,1.2,21SS101,A,4,W,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO107,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,75,Smelcer,6/28/2021,6/28/2021,5,27,B,8,1,M,415,334,Y,S,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO108,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,35,Smelcer,6/29/2021,6/29/2021,5,27,A,10,1,M,605,483,Y,F,E11,21SS101,B,11,W,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO108,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,35,Smelcer,6/29/2021,6/29/2021,5,27,D,4,1,M,578,425,Y,F,1.3,21SS101,D,6,W,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO108,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,35,Smelcer,6/29/2021,6/29/2021,5,27,B,2,1,M,562,422,Y,F,2.3,21SS101,C,1,W,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO108,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,35,Smelcer,6/29/2021,6/29/2021,5,27,A,11,1,M,554,425,Y,F,1.3,21SS101,B,12,W,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO108,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,35,Smelcer,6/29/2021,6/29/2021,5,27,B,3,2,M,554,389,Y,F,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO108,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,35,Smelcer,6/29/2021,6/29/2021,5,27,A,6,1,F,550,433,Y,F,1.4,21SS101,B,9,W,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO108,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,35,Smelcer,6/29/2021,6/29/2021,5,27,B,12,1,M,543,422,Y,F,1.3,21SS101,C,7,ND,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO108,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,35,Smelcer,6/29/2021,6/29/2021,5,27,A,7,1,M,542,414,Y,F,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO108,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,35,Smelcer,6/29/2021,6/29/2021,5,27,B,10,1,F,541,425,Y,F,E11,21SS101,C,5,W,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO208,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,37,Beshaw,6/29/2021,6/29/2021,5,27,A,1,1,F,536,410,Y,F,2.3,21SS101,D,9,W,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO108,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,35,Smelcer,6/29/2021,6/29/2021,5,27,B,11,1,F,532,392,Y,F,1.3,21SS101,C,6,W,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO108,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,35,Smelcer,6/29/2021,6/29/2021,5,27,C,1,1,M,532,400,Y,F,E11,21SS101,C,8,W,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO108,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,35,Smelcer,6/29/2021,6/29/2021,5,27,C,3,1,F,532,400,Y,F,1.3,21SS101,C,9,W,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO108,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,35,Smelcer,6/29/2021,6/29/2021,5,27,C,9,1,F,528,408,Y,F,1.3,21SS101,D,1,W,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO108,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,35,Smelcer,6/29/2021,6/29/2021,5,27,D,8,1,M,526,408,Y,F,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO108,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,35,Smelcer,6/29/2021,6/29/2021,5,27,A,1,2,M,524,408,Y,F,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO108,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,35,Smelcer,6/29/2021,6/29/2021,5,27,C,2,2,M,521,405,Y,F,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO108,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,35,Smelcer,6/29/2021,6/29/2021,5,27,D,7,1,F,521,422,Y,F,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO108,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,35,Smelcer,6/29/2021,6/29/2021,5,27,A,2,2,M,519,410,Y,F,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO108,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,35,Smelcer,6/29/2021,6/29/2021,5,27,B,4,2,M,518,405,Y,F,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO108,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,35,Smelcer,6/29/2021,6/29/2021,5,27,A,9,1,M,514,384,Y,F,1.3,21SS101,B,10,W,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO108,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,35,Smelcer,6/29/2021,6/29/2021,5,27,C,6,2,M,513,382,Y,F,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO108,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,35,Smelcer,6/29/2021,6/29/2021,5,27,B,9,2,F,512,399,Y,F,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO108,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,35,Smelcer,6/29/2021,6/29/2021,5,27,A,12,2,M,510,395,Y,F,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO108,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,35,Smelcer,6/29/2021,6/29/2021,5,27,A,8,1,F,508,406,Y,F,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO108,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,35,Smelcer,6/29/2021,6/29/2021,5,27,C,4,1,M,508,366,Y,F,E10,21SS101,C,10,W,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO108,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,35,Smelcer,6/29/2021,6/29/2021,5,27,D,3,1,F,508,385,Y,F,E11,21SS101,D,5,W,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO108,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,35,Smelcer,6/29/2021,6/29/2021,5,27,D,9,1,F,506,401,Y,F,1.3,21SS101,D,8,W,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO108,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,35,Smelcer,6/29/2021,6/29/2021,5,27,D,2,1,M,505,393,Y,F,2.3,21SS101,D,4,W,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO108,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,35,Smelcer,6/29/2021,6/29/2021,5,27,C,8,2,F,498,389,Y,F,E11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO108,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,35,Smelcer,6/29/2021,6/29/2021,5,27,A,3,1,F,487,386,Y,F,E11,21SS101,B,6,W,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO108,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,35,Smelcer,6/29/2021,6/29/2021,5,27,B,8,1,M,485,375,Y,F,1.2,21SS101,C,4,W,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO108,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,35,Smelcer,6/29/2021,6/29/2021,5,27,A,4,1,M,480,378,Y,F,1.2,21SS101,B,7,W,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO108,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,35,Smelcer,6/29/2021,6/29/2021,5,27,B,6,1,M,476,355,Y,F,1.2,21SS101,C,3,W,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO108,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,35,Smelcer,6/29/2021,6/29/2021,5,27,B,1,2,M,475,375,Y,F,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO108,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,35,Smelcer,6/29/2021,6/29/2021,5,27,B,5,1,F,472,371,Y,F,2.2,21SS101,C,2,W,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO108,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,35,Smelcer,6/29/2021,6/29/2021,5,27,B,7,2,M,468,343,Y,F,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO108,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,35,Smelcer,6/29/2021,6/29/2021,5,27,C,7,1,M,468,375,Y,F,1.2,21SS101,C,12,W,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO108,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,35,Smelcer,6/29/2021,6/29/2021,5,27,C,12,2,M,461,372,Y,F,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO108,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,35,Smelcer,6/29/2021,6/29/2021,5,27,D,5,1,F,458,345,Y,F,1.2,21SS101,D,7,W,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO108,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,35,Smelcer,6/29/2021,6/29/2021,5,27,D,1,1,F,451,350,Y,F,1.2,21SS101,D,3,W,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO108,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,35,Smelcer,6/29/2021,6/29/2021,5,27,C,5,1,F,442,347,Y,F,E10,21SS101,C,11,W,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO108,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,35,Smelcer,6/29/2021,6/29/2021,5,27,C,11,1,M,441,347,Y,F,2.2,21SS101,D,2,W,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO108,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,35,Smelcer,6/29/2021,6/29/2021,5,27,C,10,2,F,437,342,Y,F,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO108,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,35,Smelcer,6/29/2021,6/29/2021,5,27,A,5,1,M,428,333,Y,F,1.2,21SS101,B,8,W,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO108,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,35,Smelcer,6/29/2021,6/29/2021,5,27,D,6,1,M,418,352,Y,F,E11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO108,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,35,Smelcer,7/1/2021,7/1/2021,5,27,D,10,2,ND,ND,ND,Y,F,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO108,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,35,Smelcer,7/1/2021,7/1/2021,5,27,D,11,2,ND,ND,ND,Y,F,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO108,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,DN,,Smelcer,7/1/2021,7/1/2021,5,27,D,12,2,ND,ND,ND,Y,S,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO108,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,DN,,Smelcer,7/1/2021,7/1/2021,5,27,E,1,2,ND,ND,ND,Y,S,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO108,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,DN,,Smelcer,7/1/2021,7/1/2021,5,27,E,2,2,ND,ND,ND,Y,S,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO108,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,DN,,Smelcer,7/1/2021,7/1/2021,5,27,E,3,2,ND,ND,ND,Y,S,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO108,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,DN,,Smelcer,7/1/2021,7/1/2021,5,27,E,4,2,ND,ND,ND,Y,S,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO108,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,DN,,Smelcer,7/1/2021,7/1/2021,5,27,E,5,2,ND,ND,ND,Y,S,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO108,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,DN,,Smelcer,7/1/2021,7/1/2021,5,27,E,6,2,ND,ND,ND,Y,S,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO108,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,DN,,Smelcer,7/1/2021,7/1/2021,5,27,E,7,2,ND,ND,ND,Y,S,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO108,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,DN,,Smelcer,7/1/2021,7/1/2021,5,27,E,8,2,ND,ND,ND,Y,S,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO108,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,DN,,Smelcer,7/1/2021,7/1/2021,5,27,E,9,2,ND,ND,ND,Y,S,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO107,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,21,Smelcer,7/1/2021,7/1/2021,5,27,D,3,2,M,575,457,Y,F,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO107,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,21,Smelcer,7/1/2021,7/1/2021,5,27,C,9,2,M,565,448,Y,F,E11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO014,Personal Use,Chitina Subdistrict,Below Bridge,BB,,,Mikkelsen,7/1/2021,7/1/2021,5,27,A,1,2,M,556,428,Y,S,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO107,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,21,Smelcer,7/1/2021,7/1/2021,5,27,D,5,2,F,538,418,Y,F,E11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO107,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,21,Smelcer,7/1/2021,7/1/2021,5,27,D,4,2,M,537,423,Y,F,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO107,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,21,Smelcer,7/1/2021,7/1/2021,5,27,D,1,1,M,535,420,Y,F,1.3,21SS101,B,4,W,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO107,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,21,Smelcer,7/1/2021,7/1/2021,5,27,D,2,1,M,532,412,Y,F,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO014,Personal Use,Chitina Subdistrict,Below Bridge,BB,,,Mikkelsen,7/1/2021,7/1/2021,5,27,A,2,2,F,528,413,Y,S,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO107,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,5,Smelcer,7/1/2021,7/1/2021,5,27,C,3,1,M,525,406,Y,F,1.3,21SS101,A,12,W,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO107,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,21,Smelcer,7/1/2021,7/1/2021,5,27,C,7,1,M,525,411,Y,F,E11,21SS101,B,2,W,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO107,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,5,Smelcer,7/1/2021,7/1/2021,5,27,C,1,1,M,521,425,Y,F,2.3,21SS101,A,11,ND,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO107,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,5,Smelcer,7/1/2021,7/1/2021,5,27,C,2,1,F,521,455,Y,F,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO107,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,21,Smelcer,7/1/2021,7/1/2021,5,27,C,10,2,M,521,406,Y,F,E11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO107,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,5,Smelcer,7/1/2021,7/1/2021,5,27,B,12,1,F,518,406,Y,F,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO107,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,21,Smelcer,7/1/2021,7/1/2021,5,27,C,8,2,M,515,385,Y,F,E11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO107,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,21,Smelcer,7/1/2021,7/1/2021,5,27,C,12,1,F,512,392,Y,F,1.3,21SS101,B,3,W,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO107,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,21,Smelcer,7/1/2021,7/1/2021,5,27,D,7,2,F,509,400,Y,F,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO107,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,21,Smelcer,7/1/2021,7/1/2021,5,27,D,8,1,F,508,405,Y,F,1.3,21SS101,B,5,ND,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO107,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,21,Smelcer,7/1/2021,7/1/2021,5,27,C,6,2,F,492,373,Y,F,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO107,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,21,Smelcer,7/1/2021,7/1/2021,5,27,C,11,2,F,489,386,Y,F,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO107,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,21,Smelcer,7/1/2021,7/1/2021,5,27,C,5,2,F,475,372,Y,F,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO107,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,21,Smelcer,7/1/2021,7/1/2021,5,27,D,9,2,M,475,354,Y,F,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO107,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,5,Smelcer,7/1/2021,7/1/2021,5,27,C,4,1,M,468,375,Y,F,1.2,21SS101,B,1,W,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO107,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,5,Smelcer,7/1/2021,7/1/2021,5,27,B,11,1,M,445,335,Y,F,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO107,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,5,Smelcer,7/1/2021,7/1/2021,5,27,B,10,2,F,437,347,Y,F,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO107,Subsistence,Glennallen Subdistrict,Tonsina to Gakona,TG,FW,21,Smelcer,7/1/2021,7/1/2021,5,27,D,6,2,F,428,335,Y,F,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO014,Personal Use,Chitina Subdistrict,Below Bridge,BB,,,Mikkelsen,7/2/2021,7/2/2021,5,27,A,5,2,F,488,365,Y,S,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO012,Personal Use,Chitina Subdistrict,Below Bridge,BB,,,Williams,7/2/2021,7/2/2021,5,27,B,10,2,M,597,464,Y,S,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO014,Personal Use,Chitina Subdistrict,Below Bridge,BB,,,Mikkelsen,7/2/2021,7/2/2021,5,27,B,6,2,M,555,426,Y,S,E11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO012,Personal Use,Chitina Subdistrict,Below Bridge,BB,,,Williams,7/2/2021,7/2/2021,5,27,C,4,1,M,553,413,Y,S,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO012,Personal Use,Chitina Subdistrict,Below Bridge,BB,,,Williams,7/2/2021,7/2/2021,5,27,C,9,2,M,547,402,Y,S,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO012,Personal Use,Chitina Subdistrict,Below Bridge,BB,,,Williams,7/2/2021,7/2/2021,5,27,A,6,2,M,542,420,Y,S,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO014,Personal Use,Chitina Subdistrict,Below Bridge,BB,,,Mikkelsen,7/2/2021,7/2/2021,5,27,A,7,2,M,538,419,Y,S,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO014,Personal Use,Chitina Subdistrict,Below Bridge,BB,,,Mikkelsen,7/2/2021,7/2/2021,5,27,C,6,2,F,532,407,Y,S,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO012,Personal Use,Chitina Subdistrict,Below Bridge,BB,,,Williams,7/2/2021,7/2/2021,5,27,B,7,1,F,530,409,Y,S,1.2,21SS001,A,3,W,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO012,Personal Use,Chitina Subdistrict,Below Bridge,BB,,,Williams,7/2/2021,7/2/2021,5,27,D,5,2,M,529,408,Y,S,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sockeye,Grab,21DO012,Personal Use,Chitina Subdistrict,Below Bridge,BB,,,Williams,7/2/2021,7/2/2021,5,27,D,1,2,F,528,408,Y,S,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
